avgsen;black;born60;durat;hispan;inc86;inc86sq;narr86;nfarr86;nparr86;pcnv;pcnvsq;ptime86sq;ptime86;tottime
0;0;0;0;0;75.4;5685.16;1;0;0;0;0;0;0;0
0;1;1;2;0;0;0;1;1;1;0.3;0.09;0;0;0
0;0;0;2;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;161.8;26179.24;0;0;0;0;0;0;0;0
0;1;1;0;0;219.1;48004.81;0;0;0;0;0;0;0;0
0;0;0;7;0;0;0;0;0;0;1;1;0;0;0
0;0;0;0;1;0;0;0;0;0;0.5;0.25;144;12;0
0;0;0;0;0;67.3;4.529.291;0;0;0;1;1;0;0;0
0;1;1;4;0;0;0;0;0;0;1;1;0;0;0
0;0;1;0;0;24.7;610.09;0;0;0;1;1;0;0;0
0;0;0;1;0;0;0;0;0;0;0.5;0.25;100;10;0
0;0;0;0;0;124.1;15400.81;0;0;0;0.25;0.0625;0;0;0
0;0;0;0;1;67.2;4.515.839;0;0;0;0;0;0;0;0
0;0;0;0;1;55.5;3080.25;0;0;0;0;0;0;0;0
0;0;0;9;1;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;94.4;8911.36;0;0;0;0;0;0;0;0
0;0;0;21;0;15.4;237.16;1;0;1;0.5;0.25;0;0;0
0;0;0;1;0;86;7396;0;0;0;0.5;0.25;0;0;0
0;0;0;3;1;5.4;29.16;5;3;0;0.67;0.4489;16;4;0
0;0;0;0;1;33.5;1122.25;0;0;0;0;0;0;0;0
0;1;1;2;0;0;0;0;0;0;1;1;0;0;0
0;0;1;7;0;25;625;0;0;0;0;0;0;0;0
0;0;0;0;1;135.1;18252.01;0;0;0;0.5;0.25;0;0;0
0.3;0;1;0;0;0;0;0;0;0;0.5;0.25;144;12;0.3
0;0;0;0;0;155.9;24304.81;0;0;0;1;1;0;0;0
0;0;0;1;0;2.6;6.759.999;0;0;0;0.2;0.04;0;0;0
0;1;0;0;0;0.8;0.64;1;1;1;0.4;0.16;0;0;0
0;0;0;0;0;92.9;8630.41;0;0;0;1;1;0;0;0
0;1;0;20;0;0;0;1;1;0;0.5;0.25;0;0;0
0;0;1;4;0;0;0;0;0;0;1;1;0;0;0
0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;157.1;24680.41;0;0;0;0;0;0;0;0
0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;248.2;61603.24;0;0;0;0;0;0;0;0
0;0;0;5;1;0;0;0;0;0;0.5;0.25;0;0;0
0;0;0;2;0;10.6;112.36;0;0;0;0;0;0;0;0
0;0;0;3;1;0;0;1;0;0;0.56;0.3136;0;0;0
0;0;0;8;1;43.1;1857.61;0;0;0;0;0;0;0;0
0;0;1;0;0;108.2;11707.24;0;0;0;0;0;0;0;0
0;0;0;0;1;216.1;46699.21;0;0;0;0;0;0;0;0
0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
0;1;0;2;0;68.6;4705.96;0;0;0;1;1;0;0;0
0;1;1;3;0;0;0;0;0;0;0.67;0.4489;0;0;0
0;0;0;0;0;97.8;9.564.841;0;0;0;0.5;0.25;0;0;0
0;0;1;0;0;55.7;3102.49;0;0;0;1;1;0;0;0
0;0;0;0;0;5.5;30.25;0;0;0;0;0;0;0;0
0;0;0;0;1;143.7;20649.69;0;0;0;0.33;0.1089;0;0;0
0;0;0;0;1;0;0;0;0;0;0.13;0.0169;144;12;0
0;0;0;0;0;8.4;7.055.999;0;0;0;0.5;0.25;0;0;0
0;0;1;8;0;0;0;0;0;0;1;1;0;0;0
0;1;0;7;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;95.9;9.196.811;0;0;0;0;0;0;0;0
0;0;0;0;1;174.8;30555.04;0;0;0;0.5;0.25;0;0;0
0;0;0;0;0;85;7225;0;0;0;0;0;0;0;0
0;0;1;5;0;0;0;1;1;0;1;1;0;0;0
0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
0;0;1;0;0;95.9;9.196.811;0;0;0;1;1;0;0;0
0;0;0;1;0;0;0;5;5;0;0;0;0;0;0
0;0;0;0;0;51.6;2662.56;0;0;0;1;1;0;0;0
0;0;0;1;0;45.4;2061.16;0;0;0;0.5;0.25;0;0;0
0;0;0;0;1;9.9;9.800.999;0;0;0;1;1;0;0;0
0;0;0;5;0;18.1;327.61;0;0;0;0.67;0.4489;0;0;0
0;0;0;0;0;113;12769;0;0;0;1;1;0;0;0
0;0;1;0;0;180.7;32652.49;0;0;0;1;1;0;0;0
1.1;0;0;0;1;0;0;0;0;0;0.5;0.25;144;12;1.1
0;0;1;6;0;13.2;174.24;0;0;0;1;1;0;0;0
0;0;0;0;1;17.4;302.76;0;0;0;1;1;0;0;0
0;1;0;0;0;7.3;53.29;1;0;0;0.33;0.1089;0;0;0
0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;28.9;835.21;0;0;0;0;0;0;0;0
0;1;1;4;0;0;0;0;0;0;0.33;0.1089;0;0;0
0;1;0;5;0;0;0;1;1;1;0;0;0;0;0
0;0;0;0;0;202;40804;1;1;0;1;1;0;0;0
0;0;0;0;1;15.1;228.01;1;1;0;0;0;0;0;0
0;1;1;3;0;25.6;655.36;0;0;0;0;0;0;0;0
0;0;0;8;1;0;0;1;1;0;0.25;0.0625;0;0;0
0;0;1;13;0;1;1;2;1;0;0.5;0.25;0;0;0
0;0;0;0;1;97.7;9.545.289;1;0;0;0.5;0.25;0;0;0
0;0;0;0;0;25.2;635.04;0;0;0;0;0;0;0;0
0;0;0;0;1;201;40401;0;0;0;0.5;0.25;0;0;0
0;0;1;0;0;146.1;21345.21;0;0;0;0;0;0;0;0
0;0;0;0;0;6.7;44.89;0;0;0;1;1;0;0;0
0;0;0;0;0;59;3481;0;0;0;1;1;0;0;0
0;1;1;0;0;12.1;146.41;1;1;1;0;0;64;8;0
0;0;0;0;0;6.2;38.44;1;0;0;0.5;0.25;0;0;0
0;0;0;0;1;101.6;10322.56;0;0;0;1;1;0;0;0
0;0;1;0;0;170.2;28968.04;0;0;0;0;0;0;0;0
9.8;0;0;3;0;14;196;0;0;0;1;1;0;0;9.8
0;0;1;0;0;212;44944;2;0;0;0.5;0.25;0;0;0
0;0;0;0;0;220.3;48532.09;0;0;0;0;0;0;0;0
0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;85.4;7293.16;0;0;0;0;0;0;0;0
0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;96.9;9389.61;0;0;0;0;0;0;0;0
0;0;1;0;1;87.6;7673.76;0;0;0;0;0;0;0;0
0;0;0;0;0;57.3;3283.29;0;0;0;0.67;0.4489;0;0;0
0;0;1;0;0;73.6;5416.96;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;0.67;0.4489;144;12;0
0;0;0;1;0;0.2;0.04;2;2;2;0.43;0.1849;0;0;0
0;0;0;0;0;154.3;23808.49;0;0;0;0;0;0;0;0
0;1;0;0;0;48.8;2381.44;0;0;0;0;0;0;0;0
0;0;0;0;0;91.9;8445.61;0;0;0;0.33;0.1089;0;0;0
0;0;0;0;0;80.4;6464.16;0;0;0;1;1;0;0;0
0;0;0;0;0;61.1;3733.21;1;0;0;0;0;0;0;0
0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2;0;33.2;1102.24;0;0;0;0;0;0;0;0
0;1;0;13;0;0;0;2;2;1;0.67;0.4489;0;0;0
0;0;0;0;0;6.7;44.89;1;1;1;0.33;0.1089;0;0;0
0;0;0;0;0;26.2;6.864.401;1;1;1;0;0;0;0;0
0;0;0;0;0;19.1;364.81;0;0;0;0.25;0.0625;0;0;0
0;0;0;2;0;0.5;0.25;0;0;0;1;1;0;0;0
0;0;0;1;1;0;0;1;1;0;0.4;0.16;0;0;0
0;0;0;0;0;96.7;9350.89;0;0;0;1;1;0;0;0
0;0;0;4;0;0;0;5;4;4;0.5;0.25;16;4;0
0;0;1;0;0;158.1;24995.61;1;0;1;0;0;0;0;0
0;0;0;0;0;108.3;11728.89;1;1;0;0;0;0;0;0
0;0;0;0;0;151.4;22921.96;0;0;0;0;0;0;0;0
0;0;0;0;1;161.6;26114.56;0;0;0;0;0;0;0;0
0;0;1;0;0;58.2;3387.24;0;0;0;0;0;0;0;0
0;1;0;0;0;108.7;11815.69;0;0;0;0;0;0;0;0
0;0;1;5;1;0;0;0;0;0;0.33;0.1089;0;0;0
0;0;1;0;0;113.1;12791.61;0;0;0;0;0;0;0;0
0;0;1;0;0;26;676;0;0;0;1;1;0;0;0
0;0;0;0;0;1.7;2.89;0;0;0;0;0;0;0;0
0;0;1;0;0;14.8;219.04;1;1;0;0;0;0;0;0
0;0;0;6;1;3.9;15.21;0;0;0;0.17;0.0289;0;0;0
0;1;0;0;0;142.4;20277.76;0;0;0;0.5;0.25;0;0;0
0;0;0;0;0;157.1;24680.41;0;0;0;1;1;0;0;0
0;0;1;0;1;112.1;12566.41;0;0;0;0;0;0;0;0
0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;79.2;6272.64;0;0;0;0;0;0;0;0
0;1;0;0;0;23.9;571.21;1;0;1;0.67;0.4489;0;0;0
0;0;1;0;1;170.4;29036.16;0;0;0;0;0;0;0;0
0;0;0;8;1;0;0;0;0;0;0;0;0;0;0
0;0;1;5;1;0;0;0;0;0;1;1;0;0;0
0;0;0;0;0;234.7;55084.09;0;0;0;1;1;0;0;0
12.2;1;0;5;0;0;0;0;0;0;1;1;81;9;12.2
0;0;0;0;1;7.1;50.41;0;0;0;0.67;0.4489;0;0;0
0;0;1;0;0;175.8;30905.64;0;0;0;0.5;0.25;0;0;0
0;0;0;11;0;2.9;8.410.001;0;0;0;0;0;0;0;0
0;0;0;0;0;90.6;8.208.359;0;0;0;0.5;0.25;0;0;0
0;1;1;0;0;247.9;61454.41;0;0;0;0;0;0;0;0
0;0;0;0;0;117.4;13782.76;0;0;0;0;0;0;0;0
0;1;1;0;0;25.1;630.01;1;1;1;0;0;0;0;0
0;0;0;0;0;44.2;1953.64;0;0;0;0;0;0;0;0
0;0;1;0;0;61.8;3819.24;0;0;0;0;0;0;0;0
0;1;0;0;0;60.8;3696.64;0;0;0;1;1;0;0;0
0;0;0;0;0;149.6;22380.16;0;0;0;1;1;0;0;0
0;0;1;4;0;0;0;0;0;0;0.5;0.25;0;0;0
0;0;1;9;1;0;0;0;0;0;1;1;0;0;0
0;0;0;0;0;167.6;28089.76;0;0;0;0;0;0;0;0
0;0;0;0;0;102.1;10424.41;0;0;0;1;1;0;0;0
0;0;0;6;0;1;1;1;1;1;0.33;0.1089;0;0;0
0;0;0;0;0;116.8;13642.24;0;0;0;0;0;0;0;0
0;0;1;2;0;0;0;0;0;0;1;1;0;0;0
0;0;1;2;0;19.3;372.49;0;0;0;0;0;0;0;0
0;0;1;0;0;169.5;28730.25;0;0;0;1;1;0;0;0
0;0;0;0;0;114.6;13133.16;0;0;0;1;1;0;0;0
0;0;0;0;0;60.6;3672.36;0;0;0;1;1;0;0;0
0;0;1;4;0;21.1;445.21;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0;1;1;0;0;0
0;0;0;2;0;87.4;7638.76;0;0;0;0;0;0;0;0
0;1;0;0;0;56.8;3226.24;0;0;0;0;0;0;0;0
0;0;0;0;1;41.3;1705.69;0;0;0;0;0;0;0;0
0;0;0;0;0;14.2;201.64;0;0;0;0;0;0;0;0
0;0;0;1;0;0.8;0.64;2;0;1;0.25;0.0625;0;0;0
0;1;1;2;0;0;0;0;0;0;0.25;0.0625;0;0;0
0;0;0;15;0;0;0;0;0;0;0.33;0.1089;0;0;0
0;0;1;10;0;0;0;1;1;1;1;1;9;3;0
0;0;0;0;0;242;58564;0;0;0;1;1;0;0;0
0;0;0;1;0;36.4;1324.96;1;1;0;0;0;0;0;0
0;1;1;0;0;42.8;1831.84;0;0;0;0;0;0;0;0
0;0;1;0;0;151.3;22891.69;0;0;0;0;0;0;0;0
0;0;0;0;0;29.5;870.25;0;0;0;0;0;0;0;0
2.2;0;0;4;0;0;0;1;1;0;0.67;0.4489;0;0;2.2
0;0;0;0;1;0.2;0.04;0;0;0;0.5;0.25;0;0;0
0;0;0;0;0;258.3;66718.88;0;0;0;0;0;0;0;0
0;0;0;3;0;27.3;745.29;0;0;0;0;0;0;0;0
0;0;0;2;1;0;0;1;1;0;0.33;0.1089;0;0;0
0;0;0;0;0;16.7;278.89;0;0;0;0;0;0;0;0
0;0;0;0;0;140.8;19824.64;1;0;0;1;1;0;0;0
0;0;1;0;0;203;41209;0;0;0;0;0;0;0;0
1.1;0;0;0;0;57;3249;0;0;0;0.33;0.1089;0;0;1.1
0;1;1;6;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;88.7;7.867.689;0;0;0;0.6;0.36;0;0;0
0;0;1;0;1;41.4;1713.96;1;1;0;0.6;0.36;0;0;0
0;0;0;3;0;0;0;0;0;0;0.33;0.1089;0;0;0
0;1;0;0;0;43.6;1900.96;0;0;0;0.5;0.25;0;0;0
0;0;0;5;0;0;0;0;0;0;1;1;0;0;0
0;0;0;0;1;18.1;327.61;0;0;0;0.5;0.25;0;0;0
0;0;0;2;0;5.3;28.09;0;0;0;0;0;0;0;0
0;0;0;2;0;53.3;2840.89;0;0;0;1;1;0;0;0
0;0;1;3;0;0;0;0;0;0;1;1;49;7;0
0;0;0;0;1;12.8;163.84;1;1;0;1;1;0;0;0
0;0;1;0;1;183.9;33819.21;0;0;0;1;1;0;0;0
0;0;1;0;0;231.2;53453.44;0;0;0;1;1;0;0;0
0;0;1;0;0;123.5;15252.25;0;0;0;0.5;0.25;0;0;0
0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;0.4;0.16;0;0;0;0;0;0;0;0
0;0;0;9;0;0;0;0;0;0;1;1;0;0;0
0;0;1;1;0;0;0;0;0;0;1;1;49;7;0
0;0;0;0;0;48.6;2361.96;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0.5;0.25;144;12;0
0;0;0;0;0;113.3;12836.89;0;0;0;0.5;0.25;0;0;0
0;0;1;0;0;14.2;201.64;2;2;0;0.5;0.25;9;3;0
0;0;0;0;0;84.1;7072.81;0;0;0;1;1;0;0;0
0;0;1;0;0;51.1;2611.21;0;0;0;0;0;0;0;0
0;0;0;0;1;61.9;3831.61;1;0;0;0;0;0;0;0
0;0;0;0;0;53;2809;0;0;0;1;1;0;0;0
0;0;0;0;0;8.1;6.561.001;0;0;0;0;0;0;0;0
0;0;0;0;0;306.6;94003.56;0;0;0;1;1;0;0;0
0;0;1;0;0;5.3;28.09;3;1;1;0.6;0.36;0;0;0
0;0;0;0;0;163.8;26830.44;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;25.5;650.25;0;0;0;1;1;0;0;0
0;0;0;0;0;97;9409;0;0;0;0;0;0;0;0
0;0;1;0;0;184.5;34040.25;0;0;0;0;0;0;0;0
0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;12.2;148.84;1;0;0;1;1;0;0;0
0;0;0;1;0;45.5;2070.25;0;0;0;0.5;0.25;0;0;0
0;0;0;0;1;252.1;63554.41;0;0;0;0;0;0;0;0
0;0;0;0;0;47.1;2218.41;0;0;0;0;0;0;0;0
0;0;1;0;1;111;12321;0;0;0;0.5;0.25;0;0;0
0;0;1;0;1;215.1;46268.01;0;0;0;0;0;0;0;0
0;0;0;0;0;53.7;2883.69;0;0;0;0;0;0;0;0
0;0;0;7;0;11.1;123.21;0;0;0;0;0;0;0;0
0;0;0;0;0;34.2;1169.64;0;0;0;0;0;0;0;0
0;0;0;0;0;15.4;237.16;0;0;0;0.67;0.4489;0;0;0
0;0;0;0;1;39.7;1576.09;0;0;0;0;0;0;0;0
0;0;0;0;1;1.9;3.61;0;0;0;0.5;0.25;0;0;0
0;0;0;0;0;2.2;4.84;0;0;0;0.25;0.0625;0;0;0
0;0;1;0;0;167.8;28156.84;0;0;0;0;0;0;0;0
0;0;1;0;0;135.1;18252.01;0;0;0;0;0;0;0;0
0;1;0;19;0;0;0;1;1;0;0.75;0.5625;0;0;0
0;0;0;0;0;164.2;26961.64;0;0;0;0.5;0.25;0;0;0
0;0;0;0;0;108.4;11750.56;0;0;0;1;1;0;0;0
0;0;1;0;0;12.7;161.29;0;0;0;1;1;0;0;0
0;0;0;1;0;90.8;8.244.641;0;0;0;1;1;0;0;0
0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;1;6;1;0;0;4;4;3;0;0;36;6;0
0;0;1;1;1;13.3;176.89;1;0;0;1;1;0;0;0
0;0;1;5;1;0;0;1;0;0;0.57;0.3249;0;0;0
0;0;1;0;0;0;0;0;0;0;0.22;0.0484;144;12;0
0;1;1;4;0;0;0;0;0;0;0.67;0.4489;100;10;0
0;1;0;0;0;0.7;0.49;3;1;1;0.63;0.3969;0;0;0
0;0;0;0;1;102.2;10444.84;0;0;0;0.33;0.1089;0;0;0
0;0;0;0;0;76.6;5867.56;0;0;0;0;0;0;0;0
0;0;0;0;1;137.3;18851.29;0;0;0;0;0;0;0;0
0;0;0;0;0;5.7;32.49;0;0;0;0;0;0;0;0
17.1;1;0;1;0;20.3;412.09;0;0;0;1;1;0;0;17.1
0;0;0;1;0;0;0;0;0;0;0.38;0.1444;0;0;0
0;0;0;0;0;41.2;1697.44;0;0;0;1;1;0;0;0
0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;62.4;3893.76;0;0;0;1;1;0;0;0
0;0;1;2;0;17.7;313.29;0;0;0;0;0;0;0;0
0;0;0;0;1;2.3;5.29;0;0;0;0;0;0;0;0
0;0;0;0;0;3.9;15.21;0;0;0;0;0;0;0;0
0;0;0;0;0;34.5;1190.25;0;0;0;1;1;0;0;0
0;0;0;0;1;43.7;1909.69;0;0;0;0;0;0;0;0
0;0;1;4;0;129.1;16666.81;0;0;0;1;1;0;0;0
0;0;1;0;0;192.2;36940.84;0;0;0;1;1;0;0;0
0;0;1;11;1;20.7;428.49;0;0;0;1;1;0;0;0
0;0;0;0;0;6;36;0;0;0;1;1;0;0;0
0;0;0;0;0;35;1225;1;1;0;0;0;0;0;0
0;0;0;0;0;23.5;552.25;0;0;0;0;0;0;0;0
0;0;0;0;1;139.4;19432.36;0;0;0;0;0;0;0;0
0;0;0;0;0;72.5;5256.25;0;0;0;0;0;0;0;0
0;0;0;0;1;23.9;571.21;1;0;0;0.5;0.25;0;0;0
0;0;0;0;1;85.1;7242.01;0;0;0;0.5;0.25;0;0;0
0;0;1;14;1;5;25;0;0;0;0;0;0;0;0
0;0;0;0;1;26.9;723.61;0;0;0;0;0;0;0;0
0;1;0;13;0;0;0;1;1;1;0.5;0.25;0;0;0
0;0;1;1;1;58;3364;0;0;0;1;1;0;0;0
0;0;1;0;0;178.3;31790.89;0;0;0;0;0;0;0;0
0;0;1;0;0;160.1;25632.01;0;0;0;0;0;0;0;0
0;0;0;0;0;35;1225;0;0;0;1;1;0;0;0
0;0;1;1;0;32;1024;0;0;0;0;0;0;0;0
0;0;0;0;0;0.1;0.01;0;0;0;0;0;0;0;0
0;1;1;0;0;116.6;13595.56;0;0;0;0;0;0;0;0
0;0;0;0;1;78.3;6.130.891;0;0;0;1;1;0;0;0
0;0;0;0;0;46.5;2162.25;0;0;0;0.5;0.25;0;0;0
0;1;1;0;0;37.7;1421.29;0;0;0;1;1;0;0;0
0;1;0;3;0;3.2;10.24;0;0;0;0;0;0;0;0
0;0;0;0;0;123.2;15178.24;0;0;0;0;0;0;0;0
0;0;0;1;0;43.9;1927.21;1;0;0;0;0;0;0;0
0;0;0;1;0;136.2;18550.44;0;0;0;0;0;0;0;0
0;0;0;0;1;130.4;17004.16;0;0;0;0;0;0;0;0
0;0;0;0;0;143.4;20563.56;0;0;0;0;0;0;0;0
0;0;0;0;0;14;196;0;0;0;0;0;0;0;0
0;0;0;0;0;188;35344;0;0;0;0;0;0;0;0
0;0;0;0;0;40.7;1656.49;1;0;0;0;0;0;0;0
0;0;0;3;0;21.2;449.44;0;0;0;0;0;0;0;0
0;0;0;0;0;102.7;10547.29;0;0;0;0.5;0.25;0;0;0
0;0;0;2;0;49;2401;0;0;0;0.25;0.0625;0;0;0
0;1;0;12;0;0;0;4;2;1;0.29;0.0841;0;0;0
0;0;0;0;0;31;961;0;0;0;0.5;0.25;0;0;0
0;0;0;2;1;40.6;1648.36;0;0;0;0.5;0.25;0;0;0
0;0;0;0;0;173.8;30206.44;0;0;0;0;0;0;0;0
0;0;0;0;1;105.2;11067.04;0;0;0;0;0;0;0;0
0;1;0;3;0;10.8;116.64;0;0;0;0;0;0;0;0
0;0;1;1;1;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;9.7;94.09;2;2;1;0.33;0.1089;0;0;0
0;0;0;0;1;107;11449;1;0;0;0;0;0;0;0
0;0;1;3;1;1.9;3.61;2;0;1;1;1;0;0;0
0;0;0;0;0;103.2;10650.24;1;1;0;0;0;0;0;0
0;0;1;0;0;101.1;10221.21;0;0;0;0;0;0;0;0
0;0;0;0;1;210.5;44310.25;0;0;0;0;0;0;0;0
0;0;0;0;0;74.3;5520.49;0;0;0;0;0;0;0;0
0;0;0;0;0;148.1;21933.61;0;0;0;0;0;0;0;0
0;1;0;0;0;27.4;7.507.599;1;1;0;0;0;0;0;0
0;0;0;0;0;105.3;11088.09;0;0;0;0;0;0;0;0
0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;23;529;0;0;0;0;0;0;0;0
0;0;0;7;0;0;0;0;0;0;1;1;0;0;0
0;0;0;4;1;0;0;2;2;0;0;0;0;0;0
0;0;1;0;0;35.5;1260.25;0;0;0;1;1;0;0;0
0;0;0;3;0;0;0;1;1;1;0.5;0.25;0;0;0
0;0;0;0;0;26.8;7.182.399;0;0;0;0.33;0.1089;0;0;0
0;1;1;0;0;74.1;5490.81;0;0;0;0.33;0.1089;0;0;0
0;0;1;0;0;35;1225;0;0;0;0.33;0.1089;0;0;0
0;0;0;0;0;79.6;6336.16;0;0;0;0;0;0;0;0
0;1;0;0;0;95.8;9.177.641;0;0;0;1;1;0;0;0
0;0;1;9;0;0;0;0;0;0;0.5;0.25;0;0;0
0;1;0;1;0;0;0;0;0;0;1;1;0;0;0
0;0;0;0;0;126.8;16078.24;0;0;0;0.67;0.4489;0;0;0
0;0;0;6;0;0;0;0;0;0;0.5;0.25;0;0;0
0;0;0;1;0;8.2;67.24;1;0;1;0;0;0;0;0
0;0;0;0;0;22.4;501.76;0;0;0;1;1;0;0;0
0;0;0;5;0;21.3;453.69;0;0;0;0;0;0;0;0
0;0;0;3;0;33.8;1142.44;0;0;0;0;0;0;0;0
0;0;0;0;0;1.3;1.69;1;1;0;0;0;0;0;0
0;0;0;2;0;32.4;1049.76;0;0;0;1;1;0;0;0
0;0;0;0;0;116.2;13502.44;0;0;0;0.5;0.25;0;0;0
0;0;0;4;0;32.7;1069.29;0;0;0;1;1;0;0;0
0;0;0;0;0;2.4;5.76;0;0;0;0;0;0;0;0
0;1;1;0;0;3.5;12.25;0;0;0;0;0;0;0;0
0;1;1;0;0;74;5476;0;0;0;0.5;0.25;0;0;0
0;1;1;0;0;0.2;0.04;1;1;0;0.67;0.4489;4;2;0
0;1;0;20;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;42.3;1789.29;0;0;0;1;1;0;0;0
0;0;0;0;0;38.2;1459.24;0;0;0;0;0;0;0;0
0;0;0;0;0;71.8;5155.24;0;0;0;0;0;0;0;0
0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;128.4;16486.56;1;1;0;0;0;0;0;0
0;0;0;0;0;115.8;13409.64;1;0;0;0;0;0;0;0
0;0;0;5;0;0;0;0;0;0;0.5;0.25;0;0;0
0;0;0;0;0;44.2;1953.64;0;0;0;1;1;0;0;0
0;0;0;0;1;53.5;2862.25;0;0;0;1;1;0;0;0
0;0;0;6;0;0;0;0;0;0;1;1;0;0;0
0;0;0;11;0;2.8;7.84;0;0;0;1;1;0;0;0
0;1;0;3;0;2.7;7.29;1;0;0;0.5;0.25;0;0;0
0;0;1;2;1;30.7;9.424.901;0;0;0;1;1;0;0;0
0;0;1;0;0;74.1;5490.81;0;0;0;0.5;0.25;0;0;0
0;0;0;0;0;44.9;2016.01;0;0;0;0;0;0;0;0
0;0;0;0;0;20.6;424.36;0;0;0;0;0;0;0;0
0;0;0;0;0;41.3;1705.69;2;1;0;0;0;0;0;0
0;0;1;0;1;43.1;1857.61;0;0;0;0.33;0.1089;0;0;0
0;0;0;0;0;104.1;10836.81;0;0;0;1;1;0;0;0
0;0;1;0;0;141.9;20135.61;0;0;0;1;1;0;0;0
0;0;0;5;0;20.9;436.81;0;0;0;0.5;0.25;0;0;0
0;0;1;0;0;78.3;6.130.891;1;1;0;1;1;0;0;0
0;0;1;1;0;0;0;0;0;0;0.33;0.1089;0;0;0
0;0;0;6;0;0;0;0;0;0;0.5;0.25;0;0;0
0;0;0;0;0;44.7;1998.09;0;0;0;0;0;0;0;0
0;0;1;0;0;13.8;190.44;0;0;0;0;0;0;0;0
0;0;1;0;1;88.8;7885.44;0;0;0;0;0;0;0;0
0;0;0;1;1;0;0;7;1;0;1;1;0;0;0
0;1;1;4;0;0;0;1;1;0;0;0;0;0;0
0;0;0;0;0;22.8;519.84;0;0;0;1;1;0;0;0
0;0;0;3;0;0;0;0;0;0;1;1;0;0;0
0;0;0;10;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;36.7;1346.89;0;0;0;0;0;0;0;0
0;0;0;0;0;256.2;65638.45;0;0;0;0;0;0;0;0
0;0;0;0;0;90.2;8136.04;0;0;0;0;0;0;0;0
0;0;1;10;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;30.3;918.09;0;0;0;1;1;0;0;0
0;0;0;0;0;154.2;23777.64;0;0;0;0.5;0.25;0;0;0
0;0;1;0;0;28.7;8.236.901;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;0;0;0;1;1;0;0;0
0;0;1;2;0;0.3;0.09;0;0;0;1;1;0;0;0
0;0;0;7;1;0.7;0.49;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0;1;1;0;0;0
0;0;0;0;0;97.3;9.467.291;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;47.7;2275.29;0;0;0;0;0;0;0;0
0;1;0;5;0;5.6;31.36;0;0;0;1;1;0;0;0
0;0;0;0;1;70.2;4928.04;4;1;1;0.67;0.4489;0;0;0
0;0;1;8;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;159.4;25408.36;0;0;0;0;0;0;0;0
0;0;0;0;0;60.6;3672.36;0;0;0;1;1;0;0;0
0;0;0;0;0;89.9;8082.01;0;0;0;0.5;0.25;0;0;0
0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
0;0;1;12;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;76.6;5867.56;0;0;0;0;0;0;0;0
0;0;0;0;0;55.5;3080.25;0;0;0;1;1;0;0;0
0;0;0;0;0;85.1;7242.01;0;0;0;0;0;0;0;0
0;0;0;1;0;41.7;1738.89;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;1;6.7;44.89;0;0;0;0;0;0;0;0
0;1;0;0;0;17.5;306.25;3;3;0;1;1;4;2;0
0;0;1;0;1;121.2;14689.44;1;0;0;0;0;0;0;0
